type,name,products_description,metaDescription,metaImage,metaTitle,price,image,category,product_short_description,brands,Product_Video1,Product_Video2,Product_Video3,Product_Video4
simple,CE Series Area Scan Camera-MV-CE120-10GC,"Unbox Industry presents the area scan CE Series camera by HIKROBOT. CE series cameras cover 0.3-20M pixels with mainly rolling shutter exposure and provides Gigabit Ethernet / USB 3.0 interfaces to meet various industrial needs. 
 
 Key Feature 
 - Adopts GigE interface and max. transmission distance of 100 meters without relay. 
 - Up to 128 MB local memory for burst transmission and retransmission. 
 - Supports auto exposure control, LUT, Gamma correction, etc. 
 Supports hardware trigger, software trigger, etc. 
 - Compatible with GigE Vision V1.2 Protocol and the third-party software based on the protocol.",CE series cameras cover 0.3-20M pixels with mainly rolling shutter exposure and provides Gigabit Ethernet / USB 3.0 interfaces to meet various industrial needs,https://www.hikrobotics.com/en2/source/vision/image/2023/8/17/20230817034033137931221.png,Area Scan Camera- CE Series | Unbox Industry,0,"https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727125958110638254.png, https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727125958110638254.png",1,CE series cameras cover 0.3-20M pixels with mainly rolling shutter exposure and provides Gigabit Ethernet / USB 3.0 interfaces to meet various industrial needs.,4,,,,
simple,CE Series Area Scan Camera-MV-CE120-10UM,"Unbox Industry presents the area scan CE Series camera by HIKROBOT. CE series cameras cover 0.3-20M pixels with mainly rolling shutter exposure and provides Gigabit Ethernet / USB 3.0 interfaces to meet various industrial needs. 
 
 Key Feature 
 - Adopts GigE interface and max. transmission distance of 100 meters without relay. 
 - Up to 128 MB local memory for burst transmission and retransmission. 
 - Supports auto exposure control, LUT, Gamma correction, etc. 
 Supports hardware trigger, software trigger, etc. 
 - Compatible with GigE Vision V1.2 Protocol and the third-party software based on the protocol.",CE series cameras cover 0.3-20M pixels with mainly rolling shutter exposure and provides Gigabit Ethernet / USB 3.0 interfaces to meet various industrial needs,https://www.hikrobotics.com/en2/source/vision/image/2023/8/17/20230817034033137931221.png,Area Scan Camera- CE Series | Unbox Industry,0,"https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727125917275436898.png, https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727125917275436898.png",1,CE series cameras cover 0.3-20M pixels with mainly rolling shutter exposure and provides Gigabit Ethernet / USB 3.0 interfaces to meet various industrial needs.,4,,,,
simple,CE Series Area Scan Camera-MV-CE120-10UC,"Unbox Industry presents the area scan CE Series camera by HIKROBOT. CE series cameras cover 0.3-20M pixels with mainly rolling shutter exposure and provides Gigabit Ethernet / USB 3.0 interfaces to meet various industrial needs. 
 
 Key Feature 
 - Adopts GigE interface and max. transmission distance of 100 meters without relay. 
 - Up to 128 MB local memory for burst transmission and retransmission. 
 - Supports auto exposure control, LUT, Gamma correction, etc. 
 Supports hardware trigger, software trigger, etc. 
 - Compatible with GigE Vision V1.2 Protocol and the third-party software based on the protocol.",CE series cameras cover 0.3-20M pixels with mainly rolling shutter exposure and provides Gigabit Ethernet / USB 3.0 interfaces to meet various industrial needs,https://www.hikrobotics.com/en2/source/vision/image/2023/8/17/20230817034033137931221.png,Area Scan Camera- CE Series | Unbox Industry,0,"https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727125909028636368.png, https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727125909028636368.png",1,CE series cameras cover 0.3-20M pixels with mainly rolling shutter exposure and provides Gigabit Ethernet / USB 3.0 interfaces to meet various industrial needs.,4,,,,
simple,CE Series Area Scan Camera-MV-CE200-10GM,"Unbox Industry presents the area scan CE Series camera by HIKROBOT. CE series cameras cover 0.3-20M pixels with mainly rolling shutter exposure and provides Gigabit Ethernet / USB 3.0 interfaces to meet various industrial needs. 
 
 Key Feature 
 - Adopts GigE interface and max. transmission distance of 100 meters without relay. 
 - Up to 128 MB local memory for burst transmission and retransmission. 
 - Supports auto exposure control, LUT, Gamma correction, etc. 
 Supports hardware trigger, software trigger, etc. 
 - Compatible with GigE Vision V1.2 Protocol and the third-party software based on the protocol.",CE series cameras cover 0.3-20M pixels with mainly rolling shutter exposure and provides Gigabit Ethernet / USB 3.0 interfaces to meet various industrial needs,https://www.hikrobotics.com/en2/source/vision/image/2023/8/17/20230817034033137931221.png,Area Scan Camera- CE Series | Unbox Industry,0,"https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727130007585367705.png, https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727130007585367705.png",1,CE series cameras cover 0.3-20M pixels with mainly rolling shutter exposure and provides Gigabit Ethernet / USB 3.0 interfaces to meet various industrial needs.,4,,,,
simple,CE Series Area Scan Camera-MV-CE200-10UM,"Unbox Industry presents the area scan CE Series camera by HIKROBOT. CE series cameras cover 0.3-20M pixels with mainly rolling shutter exposure and provides Gigabit Ethernet / USB 3.0 interfaces to meet various industrial needs. 
 
 Key Feature 
 - Adopts GigE interface and max. transmission distance of 100 meters without relay. 
 - Up to 128 MB local memory for burst transmission and retransmission. 
 - Supports auto exposure control, LUT, Gamma correction, etc. 
 Supports hardware trigger, software trigger, etc. 
 - Compatible with GigE Vision V1.2 Protocol and the third-party software based on the protocol.",CE series cameras cover 0.3-20M pixels with mainly rolling shutter exposure and provides Gigabit Ethernet / USB 3.0 interfaces to meet various industrial needs,https://www.hikrobotics.com/en2/source/vision/image/2023/8/17/20230817034033137931221.png,Area Scan Camera- CE Series | Unbox Industry,0,"https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727125925895280606.png, https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727125925895280606.png",1,CE series cameras cover 0.3-20M pixels with mainly rolling shutter exposure and provides Gigabit Ethernet / USB 3.0 interfaces to meet various industrial needs.,4,,,,
simple,CE Series Area Scan Camera-MV-CE200-11UM,"Unbox Industry presents the area scan CE Series camera by HIKROBOT. CE series cameras cover 0.3-20M pixels with mainly rolling shutter exposure and provides Gigabit Ethernet / USB 3.0 interfaces to meet various industrial needs. 
 
 Key Feature 
 - Adopts GigE interface and max. transmission distance of 100 meters without relay. 
 - Up to 128 MB local memory for burst transmission and retransmission. 
 - Supports auto exposure control, LUT, Gamma correction, etc. 
 Supports hardware trigger, software trigger, etc. 
 - Compatible with GigE Vision V1.2 Protocol and the third-party software based on the protocol.",CE series cameras cover 0.3-20M pixels with mainly rolling shutter exposure and provides Gigabit Ethernet / USB 3.0 interfaces to meet various industrial needs,https://www.hikrobotics.com/en2/source/vision/image/2023/8/17/20230817034033137931221.png,Area Scan Camera- CE Series | Unbox Industry,0,"https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727125932253329933.png, https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727125932253329933.png",1,CE series cameras cover 0.3-20M pixels with mainly rolling shutter exposure and provides Gigabit Ethernet / USB 3.0 interfaces to meet various industrial needs.,4,,,,
simple,X86 Series Camera- MV-SI638-08GM,"Unbox Industry presents the smart X86 Series camera by HIKROBOT. With a built-in high-performance X86 structural chip and pre-installed Windows system, X86 Open Platform is compatible with applications based on Windows system and supports user-defined visual detection processes and software.
 
 Key Feature 
 - Adopts sensor platform for high-speed image processing.
 
 - Open platform for users to develop their own programs.
 
 - Multiple IO interfaces for input and output signals.
 
 - Multiple LED indicators indicating real-time status to assist the configuration and debugging on site.
 
 - Supports saving and exporting logs.
 
 - Supports external extended module for meeting different application demands.","With a built-in high-performance X86 structural chip and pre-installed Windows system, X86 Open Platform is compatible with applications based on Windows system",https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727130609108668712.png,X86 Series Camera | Unbox Industry,0,"https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727130609108668712.png, https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727130609108668712.png
 https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727130609108668712.png",1,"With a built-in high-performance X86 structural chip and pre-installed Windows system, X86 Open Platform is compatible with applications based on Windows system and supports user-defined visual detection processes and software.",4,,,,
simple,X86 Series Camera- MV-SI638-08GC,"Unbox Industry presents the smart X86 Series camera by HIKROBOT. With a built-in high-performance X86 structural chip and pre-installed Windows system, X86 Open Platform is compatible with applications based on Windows system and supports user-defined visual detection processes and software.
 
 Key Feature 
 - Adopts sensor platform for high-speed image processing.
 
 - Open platform for users to develop their own programs.
 
 - Multiple IO interfaces for input and output signals.
 
 - Multiple LED indicators indicating real-time status to assist the configuration and debugging on site.
 
 - Supports saving and exporting logs.
 
 - Supports external extended module for meeting different application demands.","With a built-in high-performance X86 structural chip and pre-installed Windows system, X86 Open Platform is compatible with applications based on Windows system",https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727130615275955516.png,X86 Series Camera | Unbox Industry,0,"https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727130615275955516.png, https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727130615275955516.png",1,"With a built-in high-performance X86 structural chip and pre-installed Windows system, X86 Open Platform is compatible with applications based on Windows system and supports user-defined visual detection processes and software.",4,,,,
simple,X86 Series Camera- MV-SI668-07GM,"Unbox Industry presents the smart X86 Series camera by HIKROBOT. With a built-in high-performance X86 structural chip and pre-installed Windows system, X86 Open Platform is compatible with applications based on Windows system and supports user-defined visual detection processes and software.
 
 Key Feature 
 - Adopts sensor platform for high-speed image processing.
 
 - Open platform for users to develop their own programs.
 
 - Multiple IO interfaces for input and output signals.
 
 - Multiple LED indicators indicating real-time status to assist the configuration and debugging on site.
 
 - Supports saving and exporting logs.
 
 - Supports external extended module for meeting different application demands.","With a built-in high-performance X86 structural chip and pre-installed Windows system, X86 Open Platform is compatible with applications based on Windows system",https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727133317991654786.png,X86 Series Camera | Unbox Industry,0,"https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727133317991654786.png, https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727133317991654786.png",1,"With a built-in high-performance X86 structural chip and pre-installed Windows system, X86 Open Platform is compatible with applications based on Windows system and supports user-defined visual detection processes and software.",4,,,,
simple,X86 Series Camera- MV-SI668-08GM,"Unbox Industry presents the smart X86 Series camera by HIKROBOT. With a built-in high-performance X86 structural chip and pre-installed Windows system, X86 Open Platform is compatible with applications based on Windows system and supports user-defined visual detection processes and software.
 
 Key Feature 
 - Adopts sensor platform for high-speed image processing.
 
 - Open platform for users to develop their own programs.
 
 - Multiple IO interfaces for input and output signals.
 
 - Multiple LED indicators indicating real-time status to assist the configuration and debugging on site.
 
 - Supports saving and exporting logs.
 
 - Supports external extended module for meeting different application demands.","With a built-in high-performance X86 structural chip and pre-installed Windows system, X86 Open Platform is compatible with applications based on Windows system",https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727133255965152151.png,X86 Series Camera | Unbox Industry,0,"https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727133255965152151.png, https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727133255965152151.png",1,"With a built-in high-performance X86 structural chip and pre-installed Windows system, X86 Open Platform is compatible with applications based on Windows system and supports user-defined visual detection processes and software.",4,,,,
simple,Hik Light Source- MV-LRDS-H-140-15-W,"Unbox Industry presents the Hik light source by HIKROBOT. Hikrobot light source, covering ring light source, strip light source series and line light source series. Designed with new product family style, is efficient and stable, can meet the needs of most conventional visual lighting applications.
 
 Key Feature 
 - High density LED array design.
 
 - Various outer diameter sizes and irradiation angles are available for selection.
 
 - Compact structure design, good heat dissipation design.
 
 - Provide diffuse plate included, improve lighting uniformity.","Hikrobot light source, covering ring light source, strip light source series and line light source series. Designed with new product family style",https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727143422935189979.png,Hik Light Source | Unbox Industry,0,"https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727143422935189979.png, https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727143422935189979.png",1,"Hikrobot light source, covering ring light source, strip light source series and line light source series. Designed with new product family style, is efficient and stable, can meet the needs of most conventional visual lighting applications.",4,,,,
simple,Hik Light Source- MV-LRDS-H-160-00-W,"Unbox Industry presents the Hik light source by HIKROBOT. Hikrobot light source, covering ring light source, strip light source series and line light source series. Designed with new product family style, is efficient and stable, can meet the needs of most conventional visual lighting applications.
 
 Key Feature 
 - High density LED array design.
 
 - Various outer diameter sizes and irradiation angles are available for selection.
 
 - Compact structure design, good heat dissipation design.
 
 - Provide diffuse plate included, improve lighting uniformity.","Hikrobot light source, covering ring light source, strip light source series and line light source series. Designed with new product family style",https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727143437080777569.png,Hik Light Source | Unbox Industry,0,"https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727143437080777569.png, https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727143437080777569.png",1,"Hikrobot light source, covering ring light source, strip light source series and line light source series. Designed with new product family style, is efficient and stable, can meet the needs of most conventional visual lighting applications.",4,,,,
simple,Hik Light Source- MV-LRDS-H-160-30-W,"Unbox Industry presents the Hik light source by HIKROBOT. Hikrobot light source, covering ring light source, strip light source series and line light source series. Designed with new product family style, is efficient and stable, can meet the needs of most conventional visual lighting applications.
 
 Key Feature 
 - High density LED array design.
 
 - Various outer diameter sizes and irradiation angles are available for selection.
 
 - Compact structure design, good heat dissipation design.
 
 - Provide diffuse plate included, improve lighting uniformity.","Hikrobot light source, covering ring light source, strip light source series and line light source series. Designed with new product family style",https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727143440328994491.png,Hik Light Source | Unbox Industry,0,"https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727143440328994491.png, https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727143440328994491.png",1,"Hikrobot light source, covering ring light source, strip light source series and line light source series. Designed with new product family style, is efficient and stable, can meet the needs of most conventional visual lighting applications.",4,,,,
simple,Hik Light Source- MV-LRDS-H-160-60-W,"Unbox Industry presents the Hik light source by HIKROBOT. Hikrobot light source, covering ring light source, strip light source series and line light source series. Designed with new product family style, is efficient and stable, can meet the needs of most conventional visual lighting applications.
 
 Key Feature 
 - High density LED array design.
 
 - Various outer diameter sizes and irradiation angles are available for selection.
 
 - Compact structure design, good heat dissipation design.
 
 - Provide diffuse plate included, improve lighting uniformity.","Hikrobot light source, covering ring light source, strip light source series and line light source series. Designed with new product family style",https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727143444764511841.png,Hik Light Source | Unbox Industry,0,"https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727143444764511841.png, https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727143444764511841.png",1,"Hikrobot light source, covering ring light source, strip light source series and line light source series. Designed with new product family style, is efficient and stable, can meet the needs of most conventional visual lighting applications.",4,,,,
simple,Hik Light Source- MV-LRDS-H-160-90-W,"Unbox Industry presents the Hik light source by HIKROBOT. Hikrobot light source, covering ring light source, strip light source series and line light source series. Designed with new product family style, is efficient and stable, can meet the needs of most conventional visual lighting applications.
 
 Key Feature 
 - High density LED array design.
 
 - Various outer diameter sizes and irradiation angles are available for selection.
 
 - Compact structure design, good heat dissipation design.
 
 - Provide diffuse plate included, improve lighting uniformity.","Hikrobot light source, covering ring light source, strip light source series and line light source series. Designed with new product family style",https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727143444764511841.png,Hik Light Source | Unbox Industry,0,"https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727143444764511841.png, https://www.hikrobotics.com/en2/source/vision/image/2023/7/27/20230727143444764511841.png",1,"Hikrobot light source, covering ring light source, strip light source series and line light source series. Designed with new product family style, is efficient and stable, can meet the needs of most conventional visual lighting applications.",4,,,,
