type,name,products_description,metaDescription,metaImage,metaTitle,price,image,category,product_short_description,brands,Product_Video1,Product_Video2,Product_Video3,Product_Video4
simple,Angled Light Barriers- OGLL051G3-T3,"Unbox Industry presents angled light barriers by di-soric. Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection of objects. Since transmitter, receiver and the electronics are located in one housing, they can be mounted quickly. Costly brackets and time-consuming adjustments can be avoided.
 
 Features:
 - 4 operating modes as an IO-Link parameter
 - Switch-on/off delay as an IO-Link parameter
 - Diagnostics with IO-Link
 - Metal casing
 - Sensitivity is adjustable
 - High switching frequency
 - Light/dark switching
 - Bright ring LED
 - High protection type","Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection objects",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0004947.png,Angled Light Barriers | Unbox Industry,36740,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0004947.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0004947.png",11,"Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection of objects. Since transmitter, receiver and the electronics are located in one housing, they can be mounted quickly. Costly brackets and time-consuming adjustments can be avoided.",30,,,,
simple,Angled Light Barriers- OGLL081G3-T3,"Unbox Industry presents angled light barriers by di-soric. Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection of objects. Since transmitter, receiver and the electronics are located in one housing, they can be mounted quickly. Costly brackets and time-consuming adjustments can be avoided.
 
 Features:
 - 4 operating modes as an IO-Link parameter
 - Switch-on/off delay as an IO-Link parameter
 - Diagnostics with IO-Link
 - Metal casing
 - Sensitivity is adjustable
 - High switching frequency
 - Light/dark switching
 - Bright ring LED
 - High protection type","Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection objects",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0006794.png,Angled Light Barriers | Unbox Industry,38378,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0006794.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0006794.png",11,"Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection of objects. Since transmitter, receiver and the electronics are located in one housing, they can be mounted quickly. Costly brackets and time-consuming adjustments can be avoided.",30,,,,
simple,Angled Light Barriers- OGL50/31P6L-RIBS,"Unbox Industry presents angled light barriers by di-soric. Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection of objects. Since transmitter, receiver and the electronics are located in one housing, they can be mounted quickly. Costly brackets and time-consuming adjustments can be avoided.
 
 Features:
 - 4 operating modes as an IO-Link parameter
 - Switch-on/off delay as an IO-Link parameter
 - Diagnostics with IO-Link
 - Metal casing
 - Sensitivity is adjustable
 - High switching frequency
 - Light/dark switching
 - Bright ring LED
 - High protection type","Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection objects",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_ogl50_31p6l-ribs_xx.png,Angled Light Barriers | Unbox Industry,23678,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_ogl50_31p6l-ribs_xx.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_ogl50_31p6l-ribs_xx.png",11,"Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection of objects. Since transmitter, receiver and the electronics are located in one housing, they can be mounted quickly. Costly brackets and time-consuming adjustments can be avoided.",30,,,,
simple,Angled Light Barriers- OGLP120G3-T3,"Unbox Industry presents angled light barriers by di-soric. Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection of objects. Since transmitter, receiver and the electronics are located in one housing, they can be mounted quickly. Costly brackets and time-consuming adjustments can be avoided.
 
 Features:
 - 4 operating modes as an IO-Link parameter
 - Switch-on/off delay as an IO-Link parameter
 - Diagnostics with IO-Link
 - Metal casing
 - Sensitivity is adjustable
 - High switching frequency
 - Light/dark switching
 - Bright ring LED
 - High protection type","Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection objects",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_oglp_120_x3k-tssl.png,Angled Light Barriers | Unbox Industry,28697,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_oglp_120_x3k-tssl.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_oglp_120_x3k-tssl.png",11,"Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection of objects. Since transmitter, receiver and the electronics are located in one housing, they can be mounted quickly. Costly brackets and time-consuming adjustments can be avoided.",30,,,,
simple,Angled Light Barriers- OGL50/31-0P6L-IBS,"Unbox Industry presents angled light barriers by di-soric. Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection of objects. Since transmitter, receiver and the electronics are located in one housing, they can be mounted quickly. Costly brackets and time-consuming adjustments can be avoided.
 
 Features:
 - 4 operating modes as an IO-Link parameter
 - Switch-on/off delay as an IO-Link parameter
 - Diagnostics with IO-Link
 - Metal casing
 - Sensitivity is adjustable
 - High switching frequency
 - Light/dark switching
 - Bright ring LED
 - High protection type","Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection objects",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_ogl50_31-0p6l-ibs.png,Angled Light Barriers | Unbox Industry,23678,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_ogl50_31-0p6l-ibs.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_ogl50_31-0p6l-ibs.png",11,"Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection of objects. Since transmitter, receiver and the electronics are located in one housing, they can be mounted quickly. Costly brackets and time-consuming adjustments can be avoided.",30,,,,
simple,Angled Light Barriers- OGLP150P3K-TSSL,"Unbox Industry presents angled light barriers by di-soric. Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection of objects. Since transmitter, receiver and the electronics are located in one housing, they can be mounted quickly. Costly brackets and time-consuming adjustments can be avoided.
 
 Features:
 - 4 operating modes as an IO-Link parameter
 - Switch-on/off delay as an IO-Link parameter
 - Diagnostics with IO-Link
 - Metal casing
 - Sensitivity is adjustable
 - High switching frequency
 - Light/dark switching
 - Bright ring LED
 - High protection type","Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection objects",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_oglp_150_x3k-tssl.png,Angled Light Barriers | Unbox Industry,37863,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_oglp_150_x3k-tssl.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_oglp_150_x3k-tssl.png",11,"Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection of objects. Since transmitter, receiver and the electronics are located in one housing, they can be mounted quickly. Costly brackets and time-consuming adjustments can be avoided.",30,,,,
simple,Angled Light Barriers- OGLL121G3-T3,"Unbox Industry presents angled light barriers by di-soric. Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection of objects. Since transmitter, receiver and the electronics are located in one housing, they can be mounted quickly. Costly brackets and time-consuming adjustments can be avoided.
 
 Features:
 - 4 operating modes as an IO-Link parameter
 - Switch-on/off delay as an IO-Link parameter
 - Diagnostics with IO-Link
 - Metal casing
 - Sensitivity is adjustable
 - High switching frequency
 - Light/dark switching
 - Bright ring LED
 - High protection type","Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection objects",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0006795.png,Angled Light Barriers | Unbox Industry,39071,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0006795.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0006795.png",11,"Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection of objects. Since transmitter, receiver and the electronics are located in one housing, they can be mounted quickly. Costly brackets and time-consuming adjustments can be avoided.",30,,,,
simple,Angled Light Barriers- OGL55/55P2L-IBS,"Unbox Industry presents angled light barriers by di-soric. Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection of objects. Since transmitter, receiver and the electronics are located in one housing, they can be mounted quickly. Costly brackets and time-consuming adjustments can be avoided.
 
 Features:
 - 4 operating modes as an IO-Link parameter
 - Switch-on/off delay as an IO-Link parameter
 - Diagnostics with IO-Link
 - Metal casing
 - Sensitivity is adjustable
 - High switching frequency
 - Light/dark switching
 - Bright ring LED
 - High protection type","Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection objects",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_ogl55_55p2l-ibs.png,Angled Light Barriers | Unbox Industry,23678,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_ogl55_55p2l-ibs.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_ogl55_55p2l-ibs.png",11,"Angled light barriers works according to the through-beam principle. They are used, preferably in tight spaces, for fast, surface-independent detection of objects. Since transmitter, receiver and the electronics are located in one housing, they can be mounted quickly. Costly brackets and time-consuming adjustments can be avoided.",30,,,,
simple,Contract Sensor- OKTTI55M30FG3LK-IBS,"Unbox Industry presents contract sensor by di-soric. These contract sensors have a robust metallic housing in rectangular design with a high protection class. The sensors work with white-light (LED) and detect even the finest of contrasts. Their sensitivity can be adjusted in an easy and user-friendly manner with an auto-teach button
 
 Features:
 - Contrast scanner with high resolution for detecting print marks
 - Auto-teach key / remote teach option / lock function
 - Auto-teach during a running process
 - LED indicator for the teach procedure
 - Robust metal housing",These contract sensors have a robust metallic housing in rectangular design with a high protection class. The sensors work with white-light (LED).,https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0006619.png,Angled Light Barriers | Unbox Industry,23573,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0006619.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0006619.png",11,These contract sensors have a robust metallic housing in rectangular design with a high protection class. The sensors work with white-light (LED) and detect even the finest of contrasts. Their sensitivity can be adjusted in an easy and user-friendly manner with an auto-teach button,30,,,,
simple,Frame and ring light Barriers- OGWSD-25G3-T3,"Unbox Industry presents frame light barriers by di-soric. Frame light barriers detect mostly small objects in a small to medium-sized detection field. They are used wherever metallic or non-metallic objects are to be detected not only periodically, but across a range, quickly and independent of surface.
 
 Features:
 - IO-Link
 - Frame structure
 - Robust metal housing
 - Baffle protection at the optics
 - Cross bar, removable
 - High resolution
 - Short response time
 - Potentiometer for adjustment
 - Operating principle: dynamic or static
 - 4 operating modes as an IO-Link parameter",Frame light barriers detect mostly small objects in a small to medium-sized detection field. They are used wherever metallic or non-metallic objects,https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007711.png,Frame and ring light Barriers | Unbox Industry,71327,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007711.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007711.png",11,"Frame light barriers detect mostly small objects in a small to medium-sized detection field. They are used wherever metallic or non-metallic objects are to be detected not only periodically, but across a range, quickly and independent of surface.",30,,,,
simple,Frame and ring light Barriers- OGWSD-40G3-T3,"Unbox Industry presents frame light barriers by di-soric. Frame light barriers detect mostly small objects in a small to medium-sized detection field. They are used wherever metallic or non-metallic objects are to be detected not only periodically, but across a range, quickly and independent of surface.
 
 Features:
 - IO-Link
 - Frame structure
 - Robust metal housing
 - Baffle protection at the optics
 - Cross bar, removable
 - High resolution
 - Short response time
 - Potentiometer for adjustment
 - Operating principle: dynamic or static
 - 4 operating modes as an IO-Link parameter",Frame light barriers detect mostly small objects in a small to medium-sized detection field. They are used wherever metallic or non-metallic objects,https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007712.png,Frame and ring light Barriers | Unbox Industry,76808,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007712.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007712.png",11,"Frame light barriers detect mostly small objects in a small to medium-sized detection field. They are used wherever metallic or non-metallic objects are to be detected not only periodically, but across a range, quickly and independent of surface.",30,,,,
simple,Frame and ring light Barriers- OGWSD-70G3-T3,"Unbox Industry presents frame light barriers by di-soric. Frame light barriers detect mostly small objects in a small to medium-sized detection field. They are used wherever metallic or non-metallic objects are to be detected not only periodically, but across a range, quickly and independent of surface.
 
 Features:
 - IO-Link
 - Frame structure
 - Robust metal housing
 - Baffle protection at the optics
 - Cross bar, removable
 - High resolution
 - Short response time
 - Potentiometer for adjustment
 - Operating principle: dynamic or static
 - 4 operating modes as an IO-Link parameter",Frame light barriers detect mostly small objects in a small to medium-sized detection field. They are used wherever metallic or non-metallic objects,https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007713.png,Frame and ring light Barriers | Unbox Industry,76808,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007713.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007713.png",11,"Frame light barriers detect mostly small objects in a small to medium-sized detection field. They are used wherever metallic or non-metallic objects are to be detected not only periodically, but across a range, quickly and independent of surface.",30,,,,
simple,Frame and ring light Barriers- OGWSD-100G3-T3,"Unbox Industry presents frame light barriers by di-soric. Frame light barriers detect mostly small objects in a small to medium-sized detection field. They are used wherever metallic or non-metallic objects are to be detected not only periodically, but across a range, quickly and independent of surface.
 
 Features:
 - IO-Link
 - Frame structure
 - Robust metal housing
 - Baffle protection at the optics
 - Cross bar, removable
 - High resolution
 - Short response time
 - Potentiometer for adjustment
 - Operating principle: dynamic or static
 - 4 operating modes as an IO-Link parameter",Frame light barriers detect mostly small objects in a small to medium-sized detection field. They are used wherever metallic or non-metallic objects,https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007714.png,Frame and ring light Barriers | Unbox Industry,87780,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007714.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007714.png",11,"Frame light barriers detect mostly small objects in a small to medium-sized detection field. They are used wherever metallic or non-metallic objects are to be detected not only periodically, but across a range, quickly and independent of surface.",30,,,,
simple,Frame and ring light Barriers- OGWSD-150G3-T3,"Unbox Industry presents frame light barriers by di-soric. Frame light barriers detect mostly small objects in a small to medium-sized detection field. They are used wherever metallic or non-metallic objects are to be detected not only periodically, but across a range, quickly and independent of surface.
 
 Features:
 - IO-Link
 - Frame structure
 - Robust metal housing
 - Baffle protection at the optics
 - Cross bar, removable
 - High resolution
 - Short response time
 - Potentiometer for adjustment
 - Operating principle: dynamic or static
 - 4 operating modes as an IO-Link parameter",Frame light barriers detect mostly small objects in a small to medium-sized detection field. They are used wherever metallic or non-metallic objects,https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007715.png,Frame and ring light Barriers | Unbox Industry,98753,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007715.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007715.png",11,"Frame light barriers detect mostly small objects in a small to medium-sized detection field. They are used wherever metallic or non-metallic objects are to be detected not only periodically, but across a range, quickly and independent of surface.",30,,,,
