type,name,products_description,metaDescription,metaImage,metaTitle,price,image,category,product_short_description,brands,Product_Video1,Product_Video2,Product_Video3,Product_Video4
simple,Capacitive Proximity Sensor- KDCT08V02G3-T3,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_kdct_08_v_02-g3-tx.png,Capacitive Proximity Sensor | Unbox Industry,13440,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_kdct_08_v_02-g3-tx.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_kdct_08_v_02-g3-tx.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KNSM08KM3NG3-2R,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005307.png,Capacitive Proximity Sensor | Unbox Industry,15204,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005307.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005307.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KNSM12M04BG3-B3,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/i_kap_ns_kns_m12m_04b_g3-b3.png,Capacitive Proximity Sensor | Unbox Industry,13125,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/i_kap_ns_kns_m12m_04b_g3-b3.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/i_kap_ns_kns_m12m_04b_g3-b3.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KDCT6.5V02G3-T3,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007849.png,Capacitive Proximity Sensor | Unbox Industry,13440,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007849.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007849.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KDCT08V02G3-T4,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_kdct_08_v_02-g3-tx.png,Capacitive Proximity Sensor | Unbox Industry,13440,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_kdct_08_v_02-g3-tx.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_kdct_08_v_02-g3-tx.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KNSM08KM3NG3-T3,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005308.png,Capacitive Proximity Sensor | Unbox Industry,15204,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005308.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005308.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KNSM12KM4BG3-2R,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005309.png,Capacitive Proximity Sensor | Unbox Industry,13125,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005309.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005309.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KNSD6.5M02BG3-2R,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005280.png,Capacitive Proximity Sensor | Unbox Industry,15908,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005280.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005280.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KNSD6.5M02BG3-T3,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005281.png,Capacitive Proximity Sensor | Unbox Industry,15383,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005281.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005281.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KNSD6.5KM2BG3-2R,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005301.png,Capacitive Proximity Sensor | Unbox Industry,16359,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005301.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005301.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KNSM8M02BG3-2R,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005276.png,Capacitive Proximity Sensor | Unbox Industry,16254,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005276.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005276.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KNSD6.5M03NG3-2R,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005278.png,Capacitive Proximity Sensor | Unbox Industry,15908,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005278.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005278.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KNSM8M02BG3-T3,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005277.png,Capacitive Proximity Sensor | Unbox Industry,15078,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005277.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005277.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KNSM8M03NG3-2R,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005274.png,Capacitive Proximity Sensor | Unbox Industry,16254,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005274.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005274.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KNSD6.5KM3NG3-T3,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005304.png,Capacitive Proximity Sensor | Unbox Industry,16359,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005304.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005304.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
